DEPP;CODCOMP;COMP;Commune pôle;DEP;CODCOM;COM;Commune;PMUN;PCAP;PTOT
50;601;50601;Torigny-les-Villes;50;224;50224;Guilberville;1253;18;1271
50;236;50236;La Haye;50;236;50236;La Haye-du-Puits;1469;72;1541
50;239;50239;Thèreval;50;239;50239;Hébécrevon;1137;30;1167
50;041;50041;La Hague;50;242;50242;Herqueville;145;4;149
50;419;50419;Quettreville-sur-Sienne;50;244;50244;Hérenguerville;202;6;208
50;591;50591;Le Teilleul;50;245;50245;Heussé;189;5;194
50;099;50099;Carentan-les-Marais;50;249;50249;Houesville;246;4;250
50;591;50591;Le Teilleul;50;254;50254;Husson;176;1;177
50;419;50419;Quettreville-sur-Sienne;50;255;50255;Hyenville;365;13;378
50;041;50041;La Hague;50;257;50257;Jobourg;506;13;519
50;260;50260;Juvigny les Vallées;50;260;50260;Juvigny-le-Tertre;605;13;618
50;272;50272;Tourneville-sur-Mer;50;272;50272;Lingreville;1024;18;1042
50;273;50273;Montsenelle;50;273;50273;Lithaire;594;10;604
50;292;50292;Marigny-Le-Lozon;50;280;50280;Lozon;310;4;314
50;410;50410;Pontorson;50;284;50284;Macey;107;0;107
50;256;50256;Isigny-le-Buat;50;286;50286;La Mancellière;275;11;286
50;546;50546;Bourgvallées;50;287;50287;La Mancellière-sur-Vire;548;7;555
50;292;50292;Marigny-Le-Lozon;50;292;50292;Marigny;2436;54;2490
50;391;50391;Grandparigny;50;293;50293;Martigny;311;10;321
50;197;50197;Gavray-sur-Sienne;50;301;50301;Le Mesnil-Amand;180;4;184
50;256;50256;Isigny-le-Buat;50;306;50306;Le Mesnil-Bœufs;182;5;187
50;550;50550;Saint-Sauveur-Villages;50;308;50308;Le Mesnilbus;367;3;370
50;188;50188;Folligny;50;309;50309;Le Mesnil-Drey;228;4;232
50;546;50546;Bourgvallées;50;313;50313;Le Mesnil-Herman;139;0;139
50;363;50363;Moyon Villages;50;316;50316;Le Mesnil-Opac;246;11;257
50;260;50260;Juvigny les Vallées;50;318;50318;Le Mesnil-Rainfray;210;1;211
50;197;50197;Gavray-sur-Sienne;50;320;50320;Le Mesnil-Rogues;174;4;178
50;256;50256;Isigny-le-Buat;50;322;50322;Le Mesnil-Thébault;278;12;290
50;260;50260;Juvigny les Vallées;50;323;50323;Le Mesnil-Tôve;229;5;234
50;431;50431;Remilly Les Marais;50;325;50325;Le Mesnil-Vigot;218;4;222
50;391;50391;Grandparigny;50;329;50329;Milly;330;9;339
50;236;50236;La Haye;50;330;50330;Mobecq;236;7;243
50;487;50487;Saint-James;50;337;50337;Montanel;336;2;338
50;388;50388;Orval sur Sienne;50;339;50339;Montchaton;301;7;308
50;236;50236;La Haye;50;343;50343;Montgardon;468;8;476
50;256;50256;Isigny-le-Buat;50;344;50344;Montgothier;236;10;246
50;256;50256;Isigny-le-Buat;50;346;50346;Montigny;234;6;240
50;099;50099;Carentan-les-Marais;50;348;50348;Montmartin-en-Graignes;607;6;613
50;215;50215;Gouville-sur-Mer;50;354;50354;Montsurvent;439;7;446
50;565;50565;Sartilly-Baie-Bocage;50;355;50355;Montviron;343;4;347
50;359;50359;Mortain-Bocage;50;359;50359;Mortain;1536;153;1689
50;363;50363;Moyon Villages;50;363;50363;Moyon;1085;21;1106
50;256;50256;Isigny-le-Buat;50;367;50367;Naftel;174;6;180
50;492;50492;Saint-Jean-d'Elle;50;380;50380;Notre-Dame-d'Elle;181;3;184
50;359;50359;Mortain-Bocage;50;381;50381;Notre-Dame-du-Touchet;611;10;621
50;041;50041;La Hague;50;385;50385;Omonville-la-Petite;123;3;126
50;041;50041;La Hague;50;386;50386;Omonville-la-Rogue;436;11;447
50;388;50388;Orval sur Sienne;50;388;50388;Orval;896;26;922
50;391;50391;Grandparigny;50;391;50391;Parigny;1792;46;1838
50;393;50393;Percy-en-Normandie;50;393;50393;Percy;2357;83;2440
50;082;50082;Bricquebec-en-Cotentin;50;396;50396;Les Perques;155;2;157
50;444;50444;Saint-Amand-Villages;50;404;50404;Placy-Montaigu;236;1;237
50;409;50409;Pont-Hébert;50;409;50409;Pont-Hébert;1907;199;2106
50;410;50410;Pontorson;50;410;50410;Pontorson;3844;67;3911
50;412;50412;Port-Bail-sur-Mer;50;412;50412;Portbail;1497;45;1542
50;492;50492;Saint-Jean-d'Elle;50;414;50414;Précorbin;526;6;532
50;273;50273;Montsenelle;50;415;50415;Prétot-Sainte-Suzanne;293;4;297
50;129;50129;Cherbourg-en-Cotentin;50;416;50416;Querqueville;4958;141;5099
50;082;50082;Bricquebec-en-Cotentin;50;418;50418;Quettetot;731;14;745
50;419;50419;Quettreville-sur-Sienne;50;419;50419;Quettreville-sur-Sienne;1443;33;1476
50;523;50523;Sainte-Mère-Église;50;427;50427;Ravenoville;232;1;233
50;431;50431;Remilly Les Marais;50;431;50431;Remilly-sur-Lozon;644;6;650
50;565;50565;Sartilly-Baie-Bocage;50;434;50434;La Rochelle-Normande;352;11;363
50;436;50436;Romagny Fontenay;50;436;50436;Romagny;953;36;989
50;550;50550;Saint-Sauveur-Villages;50;438;50438;La Ronde-Haye;332;7;339
50;167;50167;Dragey-Ronthon;50;439;50439;Ronthon;225;6;231
50;639;50639;Villedieu-les-Poêles-Rouffigny;50;440;50440;Rouffigny;312;4;316
50;492;50492;Saint-Jean-d'Elle;50;441;50441;Rouxeville;388;10;398
50;444;50444;Saint-Amand-Villages;50;444;50444;Saint-Amand;2284;55;2339
50;550;50550;Saint-Sauveur-Villages;50;449;50449;Saint-Aubin-du-Perron;230;3;233
50;099;50099;Carentan-les-Marais;50;458;50458;Saint-Côme-du-Mont;460;10;470
50;041;50041;La Hague;50;460;50460;Sainte-Croix-Hague;800;21;821
50;095;50095;Canisy;50;465;50465;Saint-Ébremond-de-Bonfossé;705;30;735
50;564;50564;Terre-et-Marais;50;470;50470;Saint-Georges-de-Bohon;417;7;424
50;041;50041;La Hague;50;477;50477;Saint-Germain-des-Vaux;315;8;323
50;484;50484;Saint-Hilaire-du-Harcouët;50;484;50484;Saint-Hilaire-du-Harcouët;3675;250;3925
50;099;50099;Carentan-les-Marais;50;485;50485;Saint-Hilaire-Petitville;1372;24;1396
50;487;50487;Saint-James;50;487;50487;Saint-James;2756;64;2820
50;492;50492;Saint-Jean-d'Elle;50;492;50492;Saint-Jean-des-Baisants;1295;32;1327
50;359;50359;Mortain-Bocage;50;494;50494;Saint-Jean-du-Corail;257;2;259
50;273;50273;Montsenelle;50;497;50497;Saint-Jores;372;6;378
50;493;50493;Saint-Jean-des-Champs;50;501;50501;Saint-Léger;88;3;91
50;412;50412;Port-Bail-sur-Mer;50;503;50503;Saint-Lô-d'Ourville;482;7;489
50;591;50591;Le Teilleul;50;508;50508;Sainte-Marie-du-Bois;57;0;57
50;484;50484;Saint-Hilaire-du-Harcouët;50;515;50515;Saint-Martin-de-Landelles;1102;25;1127
50;025;50025;Avranches;50;516;50516;Saint-Martin-des-Champs;2481;77;2558
50;082;50082;Bricquebec-en-Cotentin;50;520;50520;Saint-Martin-le-Hébert;155;2;157
50;523;50523;Sainte-Mère-Église;50;523;50523;Sainte-Mère-Église;1541;30;1571
50;550;50550;Saint-Sauveur-Villages;50;524;50524;Saint-Michel-de-la-Pierre;191;6;197
50;099;50099;Carentan-les-Marais;50;534;50534;Saint-Pellerin;350;7;357
50;236;50236;La Haye;50;544;50544;Saint-Rémy-des-Landes;214;3;217
50;546;50546;Bourgvallées;50;545;50545;Saint-Romphaire;771;16;787
50;546;50546;Bourgvallées;50;546;50546;Saint-Samson-de-Bonfossé;926;27;953
50;550;50550;Saint-Sauveur-Villages;50;550;50550;Saint-Sauveur-Lendelin;1597;95;1692
50;090;50090;Buais-Les-Monts;50;557;50557;Saint-Symphorien-des-Monts;125;3;128
50;236;50236;La Haye;50;558;50558;Saint-Symphorien-le-Valois;811;23;834
50;493;50493;Saint-Jean-des-Champs;50;561;50561;Saint-Ursin;174;5;179
50;564;50564;Terre-et-Marais;50;564;50564;Sainteny;887;12;899
50;565;50565;Sartilly-Baie-Bocage;50;565;50565;Sartilly;1616;29;1645
50;215;50215;Gouville-sur-Mer;50;573;50573;Servigny;193;3;196
50;546;50546;Bourgvallées;50;581;50581;Soulles;468;7;475
50;582;50582;Sourdeval;50;582;50582;Sourdeval;2614;49;2663
50;197;50197;Gavray-sur-Sienne;50;583;50583;Sourdeval-les-Bois;224;2;226
50;236;50236;La Haye;50;586;50586;Surville;197;3;200
50;591;50591;Le Teilleul;50;591;50591;Le Teilleul;1208;22;1230
50;041;50041;La Hague;50;600;50600;Tonneville;587;15;602
50;601;50601;Torigny-les-Villes;50;601;50601;Torigni-sur-Vire;2339;33;2372
50;129;50129;Cherbourg-en-Cotentin;50;602;50602;Tourlaville;16081;457;16538
50;419;50419;Quettreville-sur-Sienne;50;605;50605;Trelly;669;10;679
50;041;50041;La Hague;50;611;50611;Urville-Nacqueville;1958;51;2009
50;082;50082;Bricquebec-en-Cotentin;50;614;50614;Le Valdécie;142;1;143
50;041;50041;La Hague;50;620;50620;Vasteville;1158;30;1188
50;550;50550;Saint-Sauveur-Villages;50;622;50622;Vaudrimesnil;422;9;431
50;041;50041;La Hague;50;623;50623;Vauville;327;9;336
50;582;50582;Sourdeval;50;625;50625;Vengeons;463;11;474
50;487;50487;Saint-James;50;627;50627;Vergoncey;187;9;196
50;410;50410;Pontorson;50;630;50630;Vessey;383;5;388
50;099;50099;Carentan-les-Marais;50;631;50631;Les Veys;479;8;487
50;256;50256;Isigny-le-Buat;50;632;50632;Vezins;258;6;264
50;492;50492;Saint-Jean-d'Elle;50;635;50635;Vidouville;142;2;144
50;099;50099;Carentan-les-Marais;50;636;50636;Vierville;31;0;31
50;359;50359;Mortain-Bocage;50;638;50638;Villechien;164;8;172
50;639;50639;Villedieu-les-Poêles-Rouffigny;50;639;50639;Villedieu-les-Poêles;3539;59;3598
50;487;50487;Saint-James;50;640;50640;Villiers-le-Pré;185;4;189
50;484;50484;Saint-Hilaire-du-Harcouët;50;644;50644;Virey;970;32;1002
50;082;50082;Bricquebec-en-Cotentin;50;646;50646;Le Vrétot;563;11;574
51;158;51158;Val-des-Marais;51;021;51021;Aulnay-aux-Planches;89;1;90
51;158;51158;Val-des-Marais;51;024;51024;Aulnizeux;28;2;30
51;030;51030;Aÿ-Champagne;51;030;51030;Ay;3534;56;3590
51;457;51457;Cœur-de-la-Vallée;51;063;51063;Binson-et-Orquigny;164;1;165
51;030;51030;Aÿ-Champagne;51;064;51064;Bisseuil;582;7;589
51;075;51075;Bourgogne-Fresne;51;075;51075;Bourgogne;1011;25;1036
51;171;51171;Cormicy;51;171;51171;Cormicy;1465;26;1491
51;075;51075;Bourgogne-Fresne;51;261;51261;Fresne-lès-Reims;431;9;440
51;612;51612;Blancs-Coteaux;51;271;51271;Gionges;193;85;278
51;564;51564;Val de Livre;51;331;51331;Louvois;325;4;329
51;030;51030;Aÿ-Champagne;51;347;51347;Mareuil-sur-Ay;1081;28;1109
51;158;51158;Val-des-Marais;51;383;51383;Morains;97;1;98
51;248;51248;Fère-Champenoise;51;405;51405;Normée;62;0;62
51;612;51612;Blancs-Coteaux;51;411;51411;Oger;525;6;531
51;457;51457;Cœur-de-la-Vallée;51;457;51457;Reuil;275;2;277
52;182;52182;Éclaron-Braucourt-Sainte-Livière;51;494;51494;Sainte-Livière;236;2;238
51;564;51564;Val de Livre;51;564;51564;Tauxières-Mutry;273;14;287
51;611;51611;Vert-Toulon;51;575;51575;Toulon-la-Montagne;25;0;25
51;612;51612;Blancs-Coteaux;51;612;51612;Vertus;2252;86;2338
51;457;51457;Cœur-de-la-Vallée;51;637;51637;Villers-sous-Châtillon;209;3;212
51;612;51612;Blancs-Coteaux;51;651;51651;Voipreux;212;4;216
51;171;51171;Cormicy;51;664;51664;Gernicourt;44;0;44
52;088;52088;Ceffonds;52;010;52010;Anglus;59;4;63
52;140;52140;Colombey les Deux Églises;52;018;52018;Argentolles;36;1;37
52;273;52273;Larivière-Arnoncourt;52;020;52020;Arnoncourt-sur-Apance;19;1;20
52;497;52497;Troisfontaines-la-Ville;52;032;52032;Avrainville;128;6;134
52;449;52449;Saints-Geosmes;52;036;52036;Balesmes-sur-Marne;232;7;239
52;400;52400;Le Châtelet-sur-Meuse;52;041;52041;Beaucharmoy;36;0;36
52;140;52140;Colombey les Deux Églises;52;049;52049;Biernes;42;0;42
52;140;52140;Colombey les Deux Églises;52;052;52052;Blaise;72;0;72
52;008;52008;Andelot-Blancheville;52;054;52054;Blancheville;101;2;103
52;064;52064;Bourmont-entre-Meuse-et-Mouzon;52;064;52064;Bourmont;391;25;416
52;182;52182;Éclaron-Braucourt-Sainte-Livière;52;068;52068;Braucourt;166;4;170
52;491;52491;Thonnance-les-Moulins;52;071;52071;Bressoncourt;8;0;8
52;123;52123;Chevillon;52;073;52073;Breuil-sur-Marne;109;2;111
52;197;52197;Fayl-Billot;52;077;52077;Broncourt;61;1;62
52;121;52121;Chaumont;52;078;52078;Brottes;769;41;810
52;491;52491;Thonnance-les-Moulins;52;080;52080;Brouthières;16;0;16
52;426;52426;Rizaucourt-Buchey;52;081;52081;Buchey;22;0;22
52;140;52140;Colombey les Deux Églises;52;100;52100;Champcourt;40;2;42
52;432;52432;Rolampont;52;111;52111;Charmoilles;85;4;89
52;197;52197;Fayl-Billot;52;112;52112;Charmoy;82;2;84
52;189;52189;Le Val-d'Esnoms;52;117;52117;Chatoillenot;109;4;113
52;074;52074;Breuvannes-en-Bassigny;52;139;52139;Colombey-lès-Choiseul;98;4;102
52;140;52140;Colombey les Deux Églises;52;140;52140;Colombey-les-Deux-Églises;352;12;364
52;083;52083;Champsevraine;52;143;52143;Corgirnon;297;7;304
52;269;52269;Langres;52;144;52144;Corlée;205;4;209
52;189;52189;Le Val-d'Esnoms;52;150;52150;Courcelles-Val-d'Esnoms;121;3;124
52;114;52114;Châteauvillain;52;153;52153;Créancey;195;3;198
52;205;52205;Foulain;52;154;52154;Crenay;228;3;231
52;353;52353;Nogent;52;176;52176;Donnemarie;58;3;61
52;411;52411;Rives Dervoises;52;180;52180;Droyes;421;4;425
52;332;52332;Val-de-Meuse;52;186;52186;Épinant;87;2;89
52;187;52187;Épizon;52;187;52187;Épizon;137;1;138
52;353;52353;Nogent;52;191;52191;Essey-les-Eaux;51;0;51
52;114;52114;Châteauvillain;52;192;52192;Essey-les-Ponts;87;0;87
52;497;52497;Troisfontaines-la-Ville;52;202;52202;Flornoy;84;1;85
52;377;52377;Parnoy-en-Bassigny;52;209;52209;Fresnoy-en-Bassigny;120;3;123
70;122;70122;Champlitte;52;210;52210;Frettes;109;3;112
52;060;52060;Bourbonne-les-Bains;52;215;52215;Genrupt;58;0;58
52;064;52064;Bourmont-entre-Meuse-et-Mouzon;52;224;52224;Gonaincourt;51;0;51
52;064;52064;Bourmont-entre-Meuse-et-Mouzon;52;225;52225;Goncourt;220;8;228
52;265;52265;Bayard-sur-Marne;52;226;52226;Gourzon;501;13;514
52;288;52288;Lezéville;52;236;52236;Harméville;35;1;36
52;140;52140;Colombey les Deux Églises;52;238;52238;Harricourt;42;0;42
52;529;52529;Villegusien-le-Lac;52;239;52239;Heuilley-Cotton;262;6;268
52;246;52246;Humes-Jorquenay;52;252;52252;Jorquenay;141;3;144
52;251;52251;Jonchery;52;259;52259;Laharmand;125;4;129
52;094;52094;Vals-des-Tilles;52;261;52261;Lamargelle-aux-Bois;20;0;20
52;140;52140;Colombey les Deux Églises;52;262;52262;Lamothe-en-Blaisy;65;1;66
52;173;52173;Domremy-Landéville;52;263;52263;Landéville;16;1;17
52;288;52288;Lezéville;52;268;52268;Laneuville-au-Bois;35;0;35
52;432;52432;Rolampont;52;270;52270;Lannes;173;0;173
52;140;52140;Colombey les Deux Églises;52;279;52279;Lavilleneuve-aux-Fresnes;21;0;21
52;332;52332;Val-de-Meuse;52;281;52281;Lécourt;52;2;54
52;332;52332;Val-de-Meuse;52;283;52283;Lénizeul;76;0;76
52;411;52411;Rives Dervoises;52;293;52293;Longeville-sur-la-Laines;404;9;413
52;411;52411;Rives Dervoises;52;296;52296;Louze;297;11;308
52;456;52456;Saint-Urbain-Maconcourt;52;299;52299;Maconcourt;36;2;38
52;058;52058;Bologne;52;309;52309;Marault;243;6;249
52;114;52114;Châteauvillain;52;314;52314;Marmesse;58;0;58
52;332;52332;Val-de-Meuse;52;317;52317;Maulain;63;2;65
52;074;52074;Breuvannes-en-Bassigny;52;324;52324;Meuvy;78;1;79
52;388;52388;Pierremont-sur-Amance;52;329;52329;Montesson;38;1;39
52;331;52331;La Porte du Der;52;331;52331;Montier-en-Der;1900;51;1951
52;242;52242;Haute-Amance;52;333;52333;Montlandon;171;1;172
52;469;52469;Semoutiers-Montsaon;52;339;52339;Montsaon;397;8;405
52;405;52405;Le Montsaugeonnais;52;340;52340;Montsaugeon;79;1;80
52;094;52094;Vals-des-Tilles;52;345;52345;Musseau;50;1;51
52;064;52064;Bourmont-entre-Meuse-et-Mouzon;52;351;52351;Nijon;98;0;98
52;353;52353;Nogent;52;361;52361;Odival;185;5;190
52;274;52274;Latrecey-Ormoy-sur-Aube;52;368;52368;Ormoy-sur-Aube;59;1;60
52;187;52187;Épizon;52;379;52379;Pautaines-Augeville;21;2;23
52;292;52292;Longeau-Percey;52;381;52381;Percey-le-Pautel;202;0;202
52;529;52529;Villegusien-le-Lac;52;387;52387;Piépape;106;1;107
52;384;52384;Perrogney-les-Fontaines;52;389;52389;Pierrefontaines;28;0;28
52;529;52529;Villegusien-le-Lac;52;402;52402;Prangey;181;4;185
52;140;52140;Colombey les Deux Églises;52;404;52404;Pratz;9;0;9
52;405;52405;Le Montsaugeonnais;52;405;52405;Prauthoy;381;10;391
52;265;52265;Bayard-sur-Marne;52;408;52408;Prez-sur-Marne;223;7;230
52;211;52211;Froncles;52;409;52409;Provenchères-sur-Marne;57;0;57
52;332;52332;Val-de-Meuse;52;410;52410;Provenchères-sur-Meuse;236;4;240
52;411;52411;Rives Dervoises;52;411;52411;Puellemontier;192;17;209
52;050;52050;Biesles;52;412;52412;Le Puits-des-Mèzes;193;8;201
52;332;52332;Val-de-Meuse;52;417;52417;Ravennefontaines;67;1;68
52;332;52332;Val-de-Meuse;52;418;52418;Récourt;67;1;68
52;331;52331;La Porte du Der;52;427;52427;Robert-Magny;269;4;273
52;058;52058;Bologne;52;434;52434;Roôcourt-la-Côte;206;4;210
52;242;52242;Haute-Amance;52;435;52435;Rosoy-sur-Amance;194;3;197
52;479;52479;Sommevoire;52;441;52441;Rozières;65;1;66
52;449;52449;Saints-Geosmes;52;449;52449;Saints-Geosmes;864;24;888
52;031;52031;Autreville-sur-la-Renne;52;451;52451;Saint-Martin-sur-la-Renne;83;1;84
52;529;52529;Villegusien-le-Lac;52;454;52454;Saint-Michel;111;2;113
52;251;52251;Jonchery;52;460;52460;Sarcicourt;177;4;181
52;177;52177;Doulaincourt-Saucourt;52;462;52462;Saucourt-sur-Rognon;140;1;141
52;088;52088;Ceffonds;52;466;52466;Sauvage-Magny;53;1;54
52;118;52118;Chatonrupt-Sommermont;52;477;52477;Sommermont;51;1;52
52;123;52123;Chevillon;52;478;52478;Sommeville;282;5;287
52;491;52491;Thonnance-les-Moulins;52;481;52481;Soulaincourt;19;0;19
52;242;52242;Haute-Amance;52;496;52496;Troischamps;65;0;65
52;432;52432;Rolampont;52;498;52498;Tronchoy;54;2;56
52;031;52031;Autreville-sur-la-Renne;52;501;52501;Valdelancourt;90;4;94
52;544;52544;Voisey;52;508;52508;Vaux-la-Douce;25;0;25
52;405;52405;Le Montsaugeonnais;52;509;52509;Vaux-sous-Aubigny;679;9;688
52;383;52383;Perrancey-les-Vieux-Moulins;52;521;52521;Vieux-Moulins;54;1;55
52;060;52060;Bourbonne-les-Bains;52;527;52527;Villars-Saint-Marcellin;102;1;103
52;529;52529;Villegusien-le-Lac;52;529;52529;Villegusien-le-Lac;327;6;333
52;094;52094;Vals-des-Tilles;52;530;52530;Villemervry;28;0;28
52;094;52094;Vals-des-Tilles;52;531;52531;Villemoron;49;2;51
52;497;52497;Troisfontaines-la-Ville;52;532;52532;Villiers-aux-Bois;118;5;123
52;178;52178;Doulevant-le-Château;52;533;52533;Villiers-aux-Chênes;61;2;63
52;230;52230;Gudmont-Villiers;52;537;52537;Villiers-sur-Marne;99;1;100
53;124;53124;Prée-d'Anjou;53;004;53004;Ampoigné;553;9;562
53;029;53029;Bierné-les-Villages;53;006;53006;Argenton-Notre-Dame;217;3;220
53;062;53062;Château-Gontier-sur-Mayenne;53;014;53014;Azé;3403;134;3537
53;017;53017;Val-du-Maine;53;017;53017;Ballée;703;23;726
53;029;53029;Bierné-les-Villages;53;029;53029;Bierné;685;17;702
53;228;53228;Blandouet-Saint Jean;53;032;53032;Blandouet;184;1;185
53;118;53118;Le Housseau-Brétignolles;53;044;53044;Brétignolles-le-Moulin;57;0;57
53;255;53255;Sainte-Suzanne-et-Chammes;53;050;53050;Chammes;373;4;377
53;062;53062;Château-Gontier-sur-Mayenne;53;062;53062;Château-Gontier;11533;456;11989
53;097;53097;Évron;53;065;53065;Châtres-la-Forêt;795;20;815
53;161;53161;Montsûrs;53;092;53092;Deux-Évailles;208;5;213
53;017;53017;Val-du-Maine;53;095;53095;Épineux-le-Seguin;264;3;267
53;097;53097;Évron;53;097;53097;Évron;6918;148;7066
53;104;53104;Gennes-Longuefuye;53;104;53104;Gennes-sur-Glaize;1009;21;1030
53;124;53124;Prée-d'Anjou;53;124;53124;Laigné;827;34;861
53;136;53136;La Roche-Neuville;53;136;53136;Loigné-sur-Mayenne;990;29;1019
53;137;53137;Loiron-Ruillé;53;137;53137;Loiron;1801;26;1827
53;104;53104;Gennes-Longuefuye;53;138;53138;Longuefuye;335;8;343
53;161;53161;Montsûrs;53;159;53159;Montourtier;332;10;342
53;161;53161;Montsûrs;53;161;53161;Montsûrs;1965;33;1998
53;185;53185;Pré-en-Pail-Saint-Samson;53;185;53185;Pré-en-Pail;1877;76;1953
53;137;53137;Loiron-Ruillé;53;194;53194;Ruillé-le-Gravelais;931;22;953
53;161;53161;Montsûrs;53;205;53205;Saint-Céneré;490;7;497
53;097;53097;Évron;53;207;53207;Saint-Christophe-du-Luat;795;14;809
53;062;53062;Château-Gontier-sur-Mayenne;53;215;53215;Saint-Fort;1774;70;1844
53;228;53228;Blandouet-Saint Jean;53;228;53228;Saint-Jean-sur-Erve;375;11;386
53;029;53029;Bierné-les-Villages;53;231;53231;Saint-Laurent-des-Mortiers;181;4;185
53;249;53249;Vimartin-sur-Orthe;53;239;53239;Saint-Martin-de-Connée;411;6;417
53;029;53029;Bierné-les-Villages;53;241;53241;Saint-Michel-de-Feins;180;4;184
53;161;53161;Montsûrs;53;244;53244;Saint-Ouën-des-Vallons;198;2;200
53;249;53249;Vimartin-sur-Orthe;53;249;53249;Saint-Pierre-sur-Orthe;471;7;478
53;185;53185;Pré-en-Pail-Saint-Samson;53;252;53252;Saint-Samson;418;8;426
53;136;53136;La Roche-Neuville;53;254;53254;Saint-Sulpice;224;3;227
53;255;53255;Sainte-Suzanne-et-Chammes;53;255;53255;Sainte-Suzanne;851;10;861
53;249;53249;Vimartin-sur-Orthe;53;274;53274;Vimarcé;236;0;236
54;099;54099;Val de Briey;54;099;54099;Briey;5571;187;5758
54;099;54099;Val de Briey;54;341;54341;Mance;601;14;615
54;099;54099;Val de Briey;54;342;54342;Mancieulles;1824;28;1852
54;557;54557;Bois-de-Haye;54;506;54506;Sexey-les-Bois;393;6;399
54;557;54557;Bois-de-Haye;54;557;54557;Velaine-en-Haye;1957;90;2047
55;040;55040;Beausite;55;006;55006;Amblaincourt;14;0;14
55;184;55184;Euville;55;016;55016;Aulnois-sous-Vertuzey;311;10;321
55;388;55388;Noyers-Auzécourt;55;019;55019;Auzécourt;89;3;92
55;117;55117;Clermont-en-Argonne;55;020;55020;Auzéville-en-Argonne;183;5;188
55;150;55150;Demange-Baudignécourt;55;030;55030;Baudignécourt;61;0;61
55;551;55551;Vigneulles-lès-Hattonchâtel;55;052;55052;Billy-sous-les-Côtes;122;0;122
55;385;55385;Nixéville-Blercourt;55;056;55056;Blercourt;140;1;141
55;389;55389;Nubécourt;55;086;55086;Bulainville;44;2;46
55;093;55093;Buxières-sous-les-Côtes;55;092;55092;Buxerulles;76;4;80
55;358;55358;Chanteraine;55;112;55112;Chennevières;29;0;29
55;258;55258;Geville;55;126;55126;Corniéville;175;6;181
55;518;55518;Cousances-lès-Triconville;55;131;55131;Cousances-au-Bois;62;0;62
55;551;55551;Vigneulles-lès-Hattonchâtel;55;136;55136;Creuë;243;5;248
55;274;55274;Lamorville;55;151;55151;Deuxnouds-aux-Bois;56;0;56
55;040;55040;Beausite;55;152;55152;Deuxnouds-devant-Beauzée;54;2;56
55;179;55179;Erneville-aux-Bois;55;161;55161;Domremy-aux-Bois;54;2;56
55;537;55537;Douaumont-Vaux;55;164;55164;Douaumont;4;0;4
55;442;55442;Raival;55;176;55176;Érize-la-Grande;93;1;94
55;389;55389;Nubécourt;55;190;55190;Fleury-sur-Aire;84;1;85
55;123;55123;Les Hauts-de-Chée;55;203;55203;Génicourt-sous-Condé;40;4;44
55;026;55026;Badonvilliers-Gérauvilliers;55;205;55205;Gérauvilliers;59;1;60
55;258;55258;Geville;55;213;55213;Gironville-sous-les-Côtes;188;6;194
55;267;55267;Lachaussée;55;223;55223;Hadonville-lès-Lachaussée;36;0;36
55;571;55571;Vilosnes-Haraumont;55;230;55230;Haraumont;51;2;53
55;123;55123;Les Hauts-de-Chée;55;231;55231;Hargeville-sur-Chée;129;2;131
55;551;55551;Vigneulles-lès-Hattonchâtel;55;233;55233;Hattonchâtel;81;2;83
55;551;55551;Vigneulles-lès-Hattonchâtel;55;234;55234;Hattonville;187;3;190
55;500;55500;Spincourt;55;235;55235;Haucourt-la-Rigole;63;0;63
55;267;55267;Lachaussée;55;238;55238;Haumont-lès-Lachaussée;79;1;80
55;002;55002;Abaucourt-Hautecourt;55;240;55240;Hautecourt-lès-Broville;31;2;33
55;500;55500;Spincourt;55;249;55249;Houdelaucourt-sur-Othain;56;0;56
55;117;55117;Clermont-en-Argonne;55;259;55259;Jubécourt;70;0;70
55;386;55386;Nonsard-Lamarche;55;273;55273;Lamarche-en-Woëvre;25;0;25
55;274;55274;Lamorville;55;283;55283;Lavignéville;54;1;55
55;276;55276;Landrecourt-Lempire;55;287;55287;Lempire-aux-Bois;54;1;55
55;012;55012;Apremont-la-Forêt;55;294;55294;Liouville;61;1;62
55;123;55123;Les Hauts-de-Chée;55;305;55305;Louppy-sur-Chée;127;2;129
55;179;55179;Erneville-aux-Bois;55;308;55308;Loxéville;40;0;40
55;215;55215;Gondrecourt-le-Château;55;309;55309;Luméville-en-Ornois;57;1;58
55;114;55114;Chonville-Malaumont;55;314;55314;Malaumont;35;0;35
55;123;55123;Les Hauts-de-Chée;55;318;55318;Les Marats;110;2;112
55;012;55012;Apremont-la-Forêt;55;319;55319;Marbotte;62;2;64
55;254;55254;Les Trois-Domaines;55;342;55342;Mondrecourt;24;0;24
55;358;55358;Chanteraine;55;390;55390;Oëy;60;2;62
55;500;55500;Spincourt;55;392;55392;Ollières;13;0;13
55;191;55191;Foameix-Ornel;55;393;55393;Ornel;13;2;15
55;117;55117;Clermont-en-Argonne;55;402;55402;Parois;75;3;78
55;497;55497;Les Souhesmes-Rampont;55;413;55413;Rampont;91;2;93
55;500;55500;Spincourt;55;418;55418;Réchicourt;59;2;61
55;254;55254;Les Trois-Domaines;55;432;55432;Rignaucourt;25;0;25
55;148;55148;Delouze-Rosières;55;441;55441;Rosières-en-Blois;45;1;46
